sales_data_id,sale_date,sales_amount,profit_amount,Temperature,day_of_year,Date,Month,Year,is_closed,event_Normal Day,weather_Mostly Sunny,weather_Partly Cloudy,weather_Scattered Shower
311,2023-09-11,9921.0,1869.0,32.0,254,11,9,2023,0,True,False,True,False
312,2023-09-12,10402.0,2090.0,33.0,255,12,9,2023,0,True,False,False,False
313,2023-09-13,7351.0,1456.0,33.0,256,13,9,2023,0,True,True,False,False
314,2023-09-14,6488.0,1415.0,33.0,257,14,9,2023,0,True,False,True,False
315,2023-09-15,3673.0,786.0,32.0,258,15,9,2023,0,False,True,False,False
316,2023-09-16,9902.0,2113.0,33.0,259,16,9,2023,0,False,False,True,False
317,2023-09-17,10612.535779816513,2074.0550458715597,33.0,260,17,9,2023,0,False,True,False,False
318,2023-09-18,7700.0,1713.0,32.0,261,18,9,2023,0,True,False,False,True
319,2023-09-19,8178.0,1653.0,34.0,262,19,9,2023,0,True,True,False,False
320,2023-09-20,7819.0,1594.0,35.0,263,20,9,2023,0,True,True,False,False
321,2023-09-21,4798.0,984.0,34.0,264,21,9,2023,0,True,True,False,False
322,2023-09-22,6485.0,1404.0,34.0,265,22,9,2023,0,True,True,False,False
323,2023-09-23,10612.535779816513,2074.0550458715597,33.0,266,23,9,2023,0,False,True,False,False
324,2023-09-24,10612.535779816513,2074.0550458715597,32.0,267,24,9,2023,0,False,False,True,False
325,2023-09-25,8890.0,1785.0,35.0,268,25,9,2023,0,True,True,False,False
326,2023-09-26,4610.0,953.0,32.0,269,26,9,2023,0,True,True,False,False
327,2023-09-27,5502.0,1310.0,33.0,270,27,9,2023,0,True,False,False,True
328,2023-09-28,7585.0,1628.0,31.0,271,28,9,2023,0,True,True,False,False
329,2023-09-29,10310.0,2264.0,32.0,272,29,9,2023,0,True,True,False,False
330,2023-09-30,8760.0,1847.0,33.0,273,30,9,2023,0,False,True,False,False
331,2023-10-01,10612.535779816513,2074.0550458715597,33.0,274,1,10,2023,0,False,True,False,False
332,2023-10-02,8313.0,1787.0,33.0,275,2,10,2023,0,True,True,False,False
333,2023-10-03,7234.0,1520.0,35.0,276,3,10,2023,0,True,False,False,True
334,2023-10-04,7161.0,1617.0,32.0,277,4,10,2023,0,True,False,True,False
335,2023-10-05,6425.0,1507.0,32.0,278,5,10,2023,0,True,False,False,False
336,2023-10-06,10612.535779816513,2074.0550458715597,31.0,279,6,10,2023,0,True,False,False,True
337,2023-10-07,10612.535779816513,2074.0550458715597,33.0,280,7,10,2023,0,False,True,False,False
338,2023-10-08,10612.535779816513,2074.0550458715597,32.0,281,8,10,2023,0,False,True,False,False
339,2023-10-09,10612.535779816513,2074.0550458715597,33.0,282,9,10,2023,0,True,True,False,False
340,2023-10-10,7253.0,1641.0,31.0,283,10,10,2023,0,True,False,False,True
341,2023-10-11,6114.0,1463.0,32.0,284,11,10,2023,0,True,True,False,False
342,2023-10-12,4805.0,1016.0,33.0,285,12,10,2023,0,True,True,False,False
343,2023-10-13,7414.0,1384.0,34.0,286,13,10,2023,0,True,True,False,False
344,2023-10-14,10612.535779816513,2074.0550458715597,34.0,287,14,10,2023,0,False,True,False,False
345,2023-10-15,10612.535779816513,2074.0550458715597,35.0,288,15,10,2023,0,False,True,False,False
346,2023-10-16,7087.0,1607.0,32.0,289,16,10,2023,0,True,False,True,False
347,2023-10-17,8005.0,1715.0,34.0,290,17,10,2023,0,True,True,False,False
348,2023-10-18,10755.0,2342.0,34.0,291,18,10,2023,0,True,False,True,False
349,2023-10-19,6642.0,1527.0,33.0,292,19,10,2023,0,True,True,False,False
350,2023-10-20,4077.0,882.0,34.0,293,20,10,2023,0,True,True,False,False
351,2023-10-21,10612.535779816513,2074.0550458715597,30.0,294,21,10,2023,0,False,False,False,True
352,2023-10-22,10612.535779816513,2074.0550458715597,33.0,295,22,10,2023,0,False,True,False,False
353,2023-10-23,8863.0,1852.0,33.0,296,23,10,2023,0,True,False,True,False
354,2023-10-24,11096.0,2410.0,33.0,297,24,10,2023,0,True,True,False,False
355,2023-10-25,7694.0,1474.0,32.0,298,25,10,2023,0,True,True,False,False
356,2023-10-26,8662.0,1843.0,33.0,299,26,10,2023,0,True,True,False,False
357,2023-10-27,4413.0,910.0,32.0,300,27,10,2023,0,True,False,True,False
358,2023-10-28,10612.535779816513,2074.0550458715597,32.0,301,28,10,2023,0,False,True,False,False
359,2023-10-29,10612.535779816513,2074.0550458715597,30.0,302,29,10,2023,0,False,True,False,False
360,2023-10-30,19806.0,3625.0,32.0,303,30,10,2023,0,True,True,False,False
361,2023-10-31,23775.0,4418.0,32.0,304,31,10,2023,0,True,True,False,False
362,2023-11-01,18077.0,3695.0,32.0,305,1,11,2023,0,True,True,False,False
363,2023-11-02,16423.0,3008.0,32.0,306,2,11,2023,0,True,True,False,False
364,2023-11-03,13474.0,2218.0,34.0,307,3,11,2023,0,True,True,False,False
365,2023-11-04,9475.0,1623.0,33.0,308,4,11,2023,0,False,False,True,False
366,2023-11-05,10612.535779816513,2074.0550458715597,34.0,309,5,11,2023,0,False,True,False,False
367,2023-11-06,13695.0,2085.0,34.0,310,6,11,2023,0,True,True,False,False
368,2023-11-07,7553.0,1770.0,33.0,311,7,11,2023,0,True,False,True,False
369,2023-11-08,10084.0,1972.0,33.0,312,8,11,2023,0,True,False,True,False
370,2023-11-09,7388.0,1543.0,30.0,313,9,11,2023,0,True,True,False,False
371,2023-11-10,11653.0,1969.0,34.0,314,10,11,2023,0,True,True,False,False
372,2023-11-11,9751.0,1918.0,33.0,315,11,11,2023,0,False,True,False,False
373,2023-11-12,10612.535779816513,2074.0550458715597,32.0,316,12,11,2023,0,False,True,False,False
374,2023-11-13,10788.0,2097.0,33.0,317,13,11,2023,0,True,True,False,False
375,2023-11-14,14672.0,2317.0,33.0,318,14,11,2023,0,True,True,False,False
376,2023-11-15,7433.0,1568.0,33.0,319,15,11,2023,0,False,True,False,False
377,2023-11-16,11042.0,2276.0,33.0,320,16,11,2023,0,True,True,False,False
378,2023-11-17,11276.0,1935.0,29.0,321,17,11,2023,0,True,True,False,False
379,2023-11-18,12743.0,2391.0,29.0,322,18,11,2023,0,False,True,False,False
380,2023-11-19,10612.535779816513,2074.0550458715597,29.0,323,19,11,2023,0,False,True,False,False
381,2023-11-20,14783.0,3075.0,31.0,324,20,11,2023,0,True,True,False,False
382,2023-11-21,10773.0,2131.0,32.0,325,21,11,2023,0,True,True,False,False
383,2023-11-22,8064.0,1334.0,33.0,326,22,11,2023,0,True,True,False,False
384,2023-11-23,11136.0,2230.0,33.0,327,23,11,2023,0,True,True,False,False
385,2023-11-24,6593.0,1211.0,32.0,328,24,11,2023,0,True,True,False,False
386,2023-11-25,10612.535779816513,2074.0550458715597,32.0,329,25,11,2023,0,False,True,False,False
387,2023-11-26,10612.535779816513,2074.0550458715597,32.0,330,26,11,2023,0,False,True,False,False
388,2023-11-27,9431.0,2233.0,32.0,331,27,11,2023,0,True,True,False,False
389,2023-11-28,10612.535779816513,2074.0550458715597,30.0,332,28,11,2023,0,True,True,False,False
390,2023-11-29,8662.0,1667.0,31.0,333,29,11,2023,0,True,True,False,False
391,2023-11-30,9857.0,1863.0,34.0,334,30,11,2023,0,True,True,False,False
392,2023-12-01,12133.0,2544.0,32.0,335,1,12,2023,0,True,True,False,False
393,2023-12-02,11654.0,2081.0,32.0,336,2,12,2023,0,False,True,False,False
394,2023-12-03,10612.535779816513,2074.0550458715597,33.0,337,3,12,2023,0,False,True,False,False
395,2023-12-04,12432.0,2230.0,28.0,338,4,12,2023,0,True,True,False,False
396,2023-12-05,8762.0,1583.0,34.0,339,5,12,2023,0,False,True,False,False
397,2023-12-06,11652.0,2285.0,34.0,340,6,12,2023,0,True,True,False,False
398,2023-12-07,7842.0,1443.0,31.0,341,7,12,2023,0,True,True,False,False
399,2023-12-08,8674.0,1428.0,33.0,342,8,12,2023,0,True,True,False,False
400,2023-12-09,10542.0,1635.0,33.0,343,9,12,2023,0,False,True,False,False
401,2023-12-10,10612.535779816513,2074.0550458715597,35.0,344,10,12,2023,0,False,True,False,False
402,2023-12-11,10612.535779816513,2074.0550458715597,34.0,345,11,12,2023,0,True,True,False,False
403,2023-12-12,13287.0,2551.0,35.0,346,12,12,2023,0,True,True,False,False
404,2023-12-13,9797.0,2132.0,33.0,347,13,12,2023,0,True,True,False,False
405,2023-12-14,6058.0,1319.0,33.0,348,14,12,2023,0,True,True,False,False
406,2023-12-15,9668.0,2027.0,34.0,349,15,12,2023,0,False,True,False,False
407,2023-12-16,4463.0,1293.0,35.0,350,16,12,2023,0,False,True,False,False
408,2023-12-17,10612.535779816513,2074.0550458715597,34.0,351,17,12,2023,0,False,True,False,False
409,2023-12-18,10612.535779816513,2074.0550458715597,33.0,352,18,12,2023,0,True,True,False,False
410,2023-12-19,10426.0,2126.0,34.0,353,19,12,2023,0,True,True,False,False
411,2023-12-20,14785.0,3370.0,33.0,354,20,12,2023,0,True,True,False,False
412,2023-12-21,7754.0,1376.0,31.0,355,21,12,2023,0,True,True,False,False
413,2023-12-22,11747.0,2429.0,28.0,356,22,12,2023,0,True,True,False,False
414,2023-12-23,10612.535779816513,2074.0550458715597,28.0,357,23,12,2023,0,False,True,False,False
415,2023-12-24,10612.535779816513,2074.0550458715597,26.0,358,24,12,2023,0,False,True,False,False
416,2023-12-25,15768.0,3292.0,28.0,359,25,12,2023,0,True,True,False,False
417,2023-12-26,14478.0,3396.0,29.0,360,26,12,2023,0,True,True,False,False
418,2023-12-27,15067.0,3212.0,31.0,361,27,12,2023,0,True,True,False,False
419,2023-12-28,17684.0,3518.0,32.0,362,28,12,2023,0,True,True,False,False
420,2023-12-29,12763.0,2232.0,33.0,363,29,12,2023,0,True,True,False,False
421,2023-12-30,10210.0,2169.0,33.0,364,30,12,2023,0,False,True,False,False
422,2023-12-31,10612.535779816513,2074.0550458715597,34.0,365,31,12,2023,0,False,True,False,False
423,2024-01-01,10612.535779816513,2074.0550458715597,34.0,1,1,1,2024,0,False,True,False,False
424,2024-01-02,6600.0,1344.0,34.0,2,2,1,2024,0,True,True,False,False
425,2024-01-03,10612.535779816513,2074.0550458715597,34.0,3,3,1,2024,0,True,True,False,False
426,2024-01-04,6415.0,1367.0,32.0,4,4,1,2024,0,True,True,False,False
427,2024-01-05,9865.0,2214.0,33.0,5,5,1,2024,0,True,True,False,False
428,2024-01-06,7267.0,1464.0,34.0,6,6,1,2024,0,False,True,False,False
429,2024-01-07,10612.535779816513,2074.0550458715597,34.0,7,7,1,2024,0,False,True,False,False
430,2024-01-08,12562.0,3560.0,34.0,8,8,1,2024,0,True,True,False,False
431,2024-01-09,10683.0,2931.0,35.0,9,9,1,2024,0,True,True,False,False
432,2024-01-10,9674.0,2456.0,35.0,10,10,1,2024,0,True,True,False,False
433,2024-01-11,8431.0,1768.0,34.0,11,11,1,2024,0,True,False,True,False
434,2024-01-12,8897.0,2507.0,34.0,12,12,1,2024,0,True,False,True,False
435,2024-01-13,10612.535779816513,2074.0550458715597,33.0,13,13,1,2024,0,False,True,False,False
436,2024-01-14,10612.535779816513,2074.0550458715597,33.0,14,14,1,2024,0,False,True,False,False
437,2024-01-15,10923.0,2516.0,32.0,15,15,1,2024,0,True,True,False,False
438,2024-01-16,9971.0,2652.0,33.0,16,16,1,2024,0,True,True,False,False
439,2024-01-17,4023.0,993.0,32.0,17,17,1,2024,0,True,True,False,False
440,2024-01-18,10612.535779816513,2074.0550458715597,34.0,18,18,1,2024,0,True,True,False,False
441,2024-01-19,10612.535779816513,2074.0550458715597,35.0,19,19,1,2024,0,True,True,False,False
442,2024-01-20,10612.535779816513,2074.0550458715597,35.0,20,20,1,2024,0,False,True,False,False
443,2024-01-21,10612.535779816513,2074.0550458715597,34.0,21,21,1,2024,0,False,True,False,False
444,2024-01-22,8873.0,1948.0,35.0,22,22,1,2024,0,True,True,False,False
445,2024-01-23,7642.0,1472.0,31.0,23,23,1,2024,0,True,True,False,False
446,2024-01-24,4866.0,1280.0,29.0,24,24,1,2024,0,True,True,False,False
447,2024-01-25,6698.0,1529.0,30.0,25,25,1,2024,0,True,True,False,False
448,2024-01-26,5462.0,1390.0,31.0,26,26,1,2024,0,True,True,False,False
449,2024-01-27,10612.535779816513,2074.0550458715597,33.0,27,27,1,2024,0,False,True,False,False
450,2024-01-28,9215.0,1928.0,31.0,28,28,1,2024,0,False,True,False,False
451,2024-01-29,10612.535779816513,2074.0550458715597,31.0,29,29,1,2024,0,True,True,False,False
452,2024-01-30,11374.0,2635.0,32.0,30,30,1,2024,0,True,True,False,False
453,2024-01-31,10102.0,2682.0,33.0,31,31,1,2024,0,True,True,False,False
455,2024-02-01,9379.0,1875.0,33.0,32,1,2,2024,0,True,True,False,False
458,2024-02-02,9179.0,1839.0,35.0,33,2,2,2024,0,True,False,True,False
459,2024-02-03,5698.0,1222.0,35.0,34,3,2,2024,0,False,True,False,False
460,2024-02-04,10612.535779816513,2074.0550458715597,36.0,35,4,2,2024,0,False,True,False,False
461,2024-02-05,6558.0,1343.0,37.0,36,5,2,2024,0,True,True,False,False
462,2024-02-06,9409.0,1708.0,36.0,37,6,2,2024,0,True,True,False,False
463,2024-02-07,6772.0,1295.0,36.0,38,7,2,2024,0,True,True,False,False
464,2024-02-08,10443.0,2186.0,36.0,39,8,2,2024,0,True,True,False,False
467,2024-02-09,7383.0,1597.0,36.0,40,9,2,2024,0,True,True,False,False
475,2024-02-10,8043.0,1594.0,34.0,41,10,2,2024,0,False,True,False,False
476,2024-02-11,10612.535779816513,2074.0550458715597,32.0,42,11,2,2024,0,False,True,False,False
477,2024-02-12,12873.0,2610.0,32.0,43,12,2,2024,0,True,True,False,False
478,2024-02-13,12157.0,2421.0,34.0,44,13,2,2024,0,True,True,False,False
479,2024-02-14,13246.0,2486.0,36.0,45,14,2,2024,0,True,True,False,False
480,2024-02-15,8813.0,1853.0,37.0,46,15,2,2024,0,True,True,False,False
481,2024-02-16,9518.0,2188.0,36.0,47,16,2,2024,0,True,True,False,False
482,2024-02-17,8670.0,1713.0,35.0,48,17,2,2024,0,False,True,False,False
490,2024-02-18,10612.535779816513,2074.0550458715597,35.0,49,18,2,2024,0,False,True,False,False
491,2024-02-19,10765.0,2187.0,34.0,50,19,2,2024,0,True,True,False,False
492,2024-02-20,8163.0,1774.0,35.0,51,20,2,2024,0,True,True,False,False
493,2024-02-21,5993.0,1273.0,35.0,52,21,2,2024,0,True,False,True,False
494,2024-02-22,8901.0,1813.0,36.0,53,22,2,2024,0,True,True,False,False
495,2024-02-23,6049.0,1196.0,36.0,54,23,2,2024,0,True,True,False,False
496,2024-02-24,5829.0,1721.0,36.0,55,24,2,2024,0,False,False,True,False
497,2024-02-25,10612.535779816513,2074.0550458715597,36.0,56,25,2,2024,0,False,True,False,False
498,2024-02-26,10612.535779816513,2074.0550458715597,37.0,57,26,2,2024,0,True,True,False,False
499,2024-02-27,10612.535779816513,2074.0550458715597,36.0,58,27,2,2024,0,True,False,True,False
500,2024-02-28,10612.535779816513,2074.0550458715597,35.0,59,28,2,2024,0,True,True,False,False
501,2024-03-01,10612.535779816513,2074.0550458715597,36.0,61,1,3,2024,0,True,True,False,False
502,2024-03-02,10612.535779816513,2074.0550458715597,35.0,62,2,3,2024,0,True,False,True,False
503,2024-03-03,10612.535779816513,2074.0550458715597,37.0,63,3,3,2024,0,False,True,False,False
504,2024-03-04,15681.0,3221.0,39.0,64,4,3,2024,0,False,True,False,False
505,2024-03-05,11973.0,2490.0,38.0,65,5,3,2024,0,True,True,False,False
506,2024-03-06,8332.0,1714.0,37.0,66,6,3,2024,0,True,True,False,False
507,2024-03-07,11401.0,2295.0,37.0,67,7,3,2024,0,True,True,False,False
508,2024-03-08,8540.0,1751.0,35.0,68,8,3,2024,0,True,True,False,False
509,2024-03-09,13400.0,2616.0,37.0,69,9,3,2024,0,True,True,False,False
510,2024-03-10,10612.535779816513,2074.0550458715597,36.0,70,10,3,2024,0,False,True,False,False
511,2024-03-11,11981.0,2087.0,35.0,71,11,3,2024,0,False,True,False,False
512,2024-03-12,9648.0,1917.0,35.0,72,12,3,2024,0,True,True,False,False
513,2024-03-13,10809.0,2145.0,38.0,73,13,3,2024,0,True,False,True,False
514,2024-03-14,6014.0,1245.0,37.0,74,14,3,2024,0,True,True,False,False
515,2024-03-15,8989.0,1752.0,33.0,75,15,3,2024,0,True,False,True,False
516,2024-03-16,6856.0,1443.0,36.0,76,16,3,2024,0,True,True,False,False
517,2024-03-17,8602.0,1707.0,37.0,77,17,3,2024,0,False,True,False,False
518,2024-03-18,11843.0,2389.0,36.0,78,18,3,2024,0,False,True,False,False
519,2024-03-19,4467.0,914.0,28.0,79,19,3,2024,0,True,True,False,False
520,2024-03-20,10612.535779816513,2074.0550458715597,33.0,80,20,3,2024,0,True,False,False,True
521,2024-03-21,10612.535779816513,2074.0550458715597,36.0,81,21,3,2024,0,True,True,False,False
522,2024-03-22,10612.535779816513,2074.0550458715597,36.0,82,22,3,2024,0,True,True,False,False
523,2024-03-23,10612.535779816513,2074.0550458715597,36.0,83,23,3,2024,0,True,True,False,False
524,2024-03-24,10612.535779816513,2074.0550458715597,37.0,84,24,3,2024,0,False,True,False,False
525,2024-03-25,11814.0,2598.0,37.0,85,25,3,2024,0,False,True,False,False
526,2024-03-26,10657.0,2031.0,36.0,86,26,3,2024,0,True,True,False,False
527,2024-03-27,12907.0,2344.0,36.0,87,27,3,2024,0,True,True,False,False
528,2024-03-28,14815.0,2868.0,37.0,88,28,3,2024,0,True,True,False,False
529,2024-03-29,10851.0,2250.0,37.0,89,29,3,2024,0,True,True,False,False
530,2024-03-30,9463.0,1989.0,38.0,90,30,3,2024,0,True,True,False,False
531,2024-03-31,10612.535779816513,2074.0550458715597,37.0,91,31,3,2024,0,False,True,False,False
532,2024-04-01,13608.0,2908.0,40.0,92,1,4,2024,0,False,True,False,False
533,2024-04-02,16215.0,3330.0,38.0,93,2,4,2024,0,True,True,False,False
534,2024-04-03,8481.0,1733.0,37.0,94,3,4,2024,0,True,True,False,False
535,2024-04-04,7640.0,1533.0,37.0,95,4,4,2024,0,True,True,False,False
536,2024-04-05,11661.0,2564.0,36.0,96,5,4,2024,0,True,True,False,False
537,2024-04-06,10612.535779816513,2074.0550458715597,37.0,97,6,4,2024,0,True,True,False,False
538,2024-04-07,10612.535779816513,2074.0550458715597,38.0,98,7,4,2024,0,False,True,False,False
539,2024-04-08,11774.0,2719.0,38.0,99,8,4,2024,0,False,True,False,False
540,2024-04-09,12983.0,2577.0,38.0,100,9,4,2024,0,True,True,False,False
541,2024-04-10,10983.0,2552.0,37.0,101,10,4,2024,0,True,True,False,False
542,2024-04-11,13348.0,2542.0,39.0,102,11,4,2024,0,True,True,False,False
543,2024-04-12,9656.0,1904.0,38.0,103,12,4,2024,0,True,True,False,False
544,2024-04-13,9059.0,1797.0,38.0,104,13,4,2024,0,True,True,False,False
545,2024-04-14,10612.535779816513,2074.0550458715597,37.0,105,14,4,2024,0,False,True,False,False
546,2024-04-15,6007.0,1212.0,38.0,106,15,4,2024,0,False,True,False,False
547,2024-04-16,9344.0,1700.0,38.0,107,16,4,2024,0,True,True,False,False
548,2024-04-17,6747.0,1357.0,38.0,108,17,4,2024,0,True,True,False,False
549,2024-04-18,9422.0,1753.0,39.0,109,18,4,2024,0,True,True,False,False
550,2024-04-19,10574.0,2066.0,39.0,110,19,4,2024,0,True,True,False,False
551,2024-04-20,5014.0,1159.0,40.0,111,20,4,2024,0,True,True,False,False
552,2024-04-21,10612.535779816513,2074.0550458715597,40.0,112,21,4,2024,0,False,True,False,False
553,2024-04-22,10698.0,1959.0,38.0,113,22,4,2024,0,False,True,False,False
554,2024-04-23,13859.0,2443.0,38.0,114,23,4,2024,0,True,True,False,False
555,2024-04-24,8676.0,1716.0,38.0,115,24,4,2024,0,True,True,False,False
556,2024-04-25,7501.0,1366.0,39.0,116,25,4,2024,0,True,True,False,False
557,2024-04-26,8720.0,1544.0,38.0,117,26,4,2024,0,True,True,False,False
558,2024-04-27,7441.0,1602.0,39.0,118,27,4,2024,0,True,True,False,False
559,2024-04-28,10612.535779816513,2074.0550458715597,38.0,119,28,4,2024,0,False,True,False,False
560,2024-04-29,15504.0,2810.0,39.0,120,29,4,2024,0,False,True,False,False
561,2024-04-30,19049.0,3319.0,41.0,121,30,4,2024,0,True,True,False,False
562,2024-05-01,16351.0,3019.0,39.0,122,1,5,2024,0,True,True,False,False
563,2024-05-02,17183.0,3070.0,38.0,123,2,5,2024,0,True,True,False,False
564,2024-05-03,26681.0,4667.0,39.0,124,3,5,2024,0,True,True,False,False
565,2024-05-04,19187.0,3525.0,38.0,125,4,5,2024,0,True,True,False,False
566,2024-05-05,14828.0,2527.0,40.0,126,5,5,2024,0,False,True,False,False
567,2024-05-06,19410.0,3610.0,39.0,127,6,5,2024,0,False,True,False,False
568,2024-05-07,16968.0,3217.0,30.0,128,7,5,2024,0,True,False,True,False
569,2024-05-08,15661.0,2655.0,37.0,129,8,5,2024,0,True,True,False,False
570,2024-05-09,20498.0,3290.0,37.0,130,9,5,2024,0,True,True,False,False
571,2024-05-10,22265.0,3891.0,37.0,131,10,5,2024,0,True,True,False,False
572,2024-05-11,25342.0,4193.0,35.0,132,11,5,2024,0,True,True,False,False
573,2024-05-12,25996.0,3431.0,37.0,133,12,5,2024,0,False,True,False,False
574,2024-05-13,34709.0,5544.0,36.0,134,13,5,2024,0,False,True,False,False
575,2024-05-14,32739.0,5697.0,35.0,135,14,5,2024,0,True,True,False,False
576,2024-05-15,60793.0,9592.0,38.0,136,15,5,2024,0,True,True,False,False
577,2024-05-16,22989.0,4282.0,35.0,137,16,5,2024,0,True,True,False,False
578,2024-05-17,28959.0,5146.0,37.0,138,17,5,2024,0,True,False,True,False
579,2024-05-18,10612.535779816513,2074.0550458715597,34.0,139,18,5,2024,0,True,True,False,False
580,2024-05-19,10612.535779816513,2074.0550458715597,36.0,140,19,5,2024,0,False,True,False,False
581,2024-05-20,18048.0,3242.0,35.0,141,20,5,2024,0,False,False,True,False
582,2024-05-21,6728.0,1666.0,34.0,142,21,5,2024,0,True,False,False,True
583,2024-05-22,7732.0,1725.0,33.0,143,22,5,2024,0,True,False,True,False
584,2024-05-23,12778.0,2433.0,33.0,144,23,5,2024,0,True,False,False,True
585,2024-05-24,11943.0,2181.0,33.0,145,24,5,2024,0,True,True,False,False
586,2024-05-25,10612.535779816513,2074.0550458715597,35.0,146,25,5,2024,0,True,True,False,False
587,2024-05-26,10612.535779816513,2074.0550458715597,35.0,147,26,5,2024,0,False,True,False,False
588,2024-05-27,13062.0,2485.0,36.0,148,27,5,2024,0,False,True,False,False
589,2024-05-28,17884.0,3181.0,36.0,149,28,5,2024,0,True,True,False,False
590,2024-05-29,8249.0,1655.0,36.0,150,29,5,2024,0,True,True,False,False
591,2024-05-30,14915.0,2886.0,36.0,151,30,5,2024,0,True,True,False,False
592,2024-05-31,10136.0,2026.0,35.0,152,31,5,2024,0,True,True,False,False
593,2024-06-01,6257.0,1236.0,33.0,153,1,6,2024,0,True,False,True,False
594,2024-06-02,10612.535779816513,2074.0550458715597,34.0,154,2,6,2024,0,False,True,False,False
595,2024-06-03,13174.0,2931.0,35.0,155,3,6,2024,0,False,True,False,False
596,2024-06-04,10755.0,2297.0,35.0,156,4,6,2024,0,True,True,False,False
597,2024-06-05,12948.0,2382.0,35.0,157,5,6,2024,0,True,True,False,False
598,2024-06-06,10834.0,2098.0,34.0,158,6,6,2024,0,True,False,True,False
599,2024-06-07,7456.0,1712.0,34.0,159,7,6,2024,0,True,True,False,False
600,2024-06-08,6366.0,1454.0,34.0,160,8,6,2024,0,True,True,False,False
601,2024-06-09,10612.535779816513,2074.0550458715597,34.0,161,9,6,2024,0,False,True,False,False
602,2024-06-10,9956.0,2150.0,32.0,162,10,6,2024,0,False,True,False,False
603,2024-06-11,13679.0,2453.0,33.0,163,11,6,2024,0,True,True,False,False
604,2024-06-12,11535.0,2238.0,35.0,164,12,6,2024,0,True,True,False,False
605,2024-06-13,7088.0,1520.0,36.0,165,13,6,2024,0,True,True,False,False
606,2024-06-14,10612.535779816513,2074.0550458715597,36.0,166,14,6,2024,0,True,True,False,False
607,2024-06-15,12948.0,2558.0,36.0,167,15,6,2024,0,True,True,False,False
608,2024-06-16,10612.535779816513,2074.0550458715597,36.0,168,16,6,2024,0,False,True,False,False
609,2024-06-17,24865.0,3914.0,35.0,169,17,6,2024,0,False,True,False,False
610,2024-06-18,15851.0,2733.0,35.0,170,18,6,2024,0,True,True,False,False
611,2024-06-19,10708.0,1833.0,36.0,171,19,6,2024,0,True,True,False,False
612,2024-06-20,7134.0,1619.0,36.0,172,20,6,2024,0,True,True,False,False
613,2024-06-21,6883.0,1648.0,35.0,173,21,6,2024,0,True,True,False,False
614,2024-06-22,10612.535779816513,2074.0550458715597,35.0,174,22,6,2024,0,True,True,False,False
615,2024-06-23,10612.535779816513,2074.0550458715597,33.0,175,23,6,2024,0,False,False,True,False
616,2024-06-24,6675.0,1386.0,33.0,176,24,6,2024,0,False,True,False,False
617,2024-06-25,6984.0,1443.0,29.0,177,25,6,2024,0,True,False,True,False
618,2024-06-26,8124.0,1508.0,30.0,178,26,6,2024,0,True,False,False,True
619,2024-06-27,4783.0,1089.0,33.0,179,27,6,2024,0,True,True,False,False
620,2024-06-28,9713.0,2253.0,35.0,180,28,6,2024,0,True,True,False,False
621,2024-06-29,5054.0,1131.0,31.0,181,29,6,2024,0,True,True,False,False
622,2024-06-30,10612.535779816513,2074.0550458715597,33.0,182,30,6,2024,0,False,False,True,False
623,2024-07-01,6651.0,1452.0,33.0,183,1,7,2024,0,False,True,False,False
624,2024-07-02,11677.0,2348.0,35.0,184,2,7,2024,0,True,True,False,False
625,2024-07-03,9356.0,1849.0,32.0,185,3,7,2024,0,True,True,False,False
626,2024-07-04,8291.0,1634.0,29.0,186,4,7,2024,0,True,False,False,True
627,2024-07-05,8604.0,1608.0,32.0,187,5,7,2024,0,True,True,False,False
628,2024-07-06,9145.0,1784.0,34.0,188,6,7,2024,0,True,False,True,False
629,2024-07-07,10612.535779816513,2074.0550458715597,36.0,189,7,7,2024,0,False,True,False,False
630,2024-07-08,11601.0,2298.0,33.0,190,8,7,2024,0,False,False,True,False
631,2024-07-09,12432.0,2773.0,33.0,191,9,7,2024,0,True,True,False,False
632,2024-07-10,8102.0,1413.0,32.0,192,10,7,2024,0,True,True,False,False
633,2024-07-11,9866.0,2074.0,34.0,193,11,7,2024,0,True,False,False,True
634,2024-07-12,9344.0,1785.0,34.0,194,12,7,2024,0,True,True,False,False
635,2024-07-13,10612.535779816513,2074.0550458715597,32.0,195,13,7,2024,0,True,True,False,False
636,2024-07-14,10612.535779816513,2074.0550458715597,34.0,196,14,7,2024,0,False,False,True,False
637,2024-07-15,10764.0,2064.0,31.0,197,15,7,2024,0,False,True,False,False
638,2024-07-16,9325.0,1716.0,31.0,198,16,7,2024,0,True,False,False,False
639,2024-07-17,8451.0,1474.0,34.0,199,17,7,2024,0,True,False,True,False
640,2024-07-18,9215.0,1542.0,32.0,200,18,7,2024,0,True,True,False,False
641,2024-07-19,8377.0,1470.0,32.0,201,19,7,2024,0,True,False,False,False
642,2024-07-20,10612.535779816513,2074.0550458715597,34.0,202,20,7,2024,0,True,False,False,False
643,2024-07-21,10612.535779816513,2074.0550458715597,35.0,203,21,7,2024,0,False,False,True,False
644,2024-07-22,10612.535779816513,2074.0550458715597,33.0,204,22,7,2024,0,False,True,False,False
645,2024-07-23,11479.0,2250.0,34.0,205,23,7,2024,0,True,False,True,False
646,2024-07-24,7258.0,1364.0,33.0,206,24,7,2024,0,True,True,False,False
647,2024-07-25,7540.0,1391.0,30.0,207,25,7,2024,0,True,False,False,True
